"document","term","count","flag","ID","Support.Group","Store","Classification","Assigned.To","Priority","Reopened","Location","Created.Date","Resolved.Date","Created.Week","Created.Week2","Created.Month"
"IR102","criticize",1,1,"IR102","Help Desk","Hyde Park","Email","Diego","P2","No","ORT",2016-12-13,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR102","fault",2,1,"IR102","Help Desk","Hyde Park","Email","Diego","P2","No","ORT",2016-12-13,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR102","find",1,1,"IR102","Help Desk","Hyde Park","Email","Diego","P2","No","ORT",2016-12-13,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR102","following",1,1,"IR102","Help Desk","Hyde Park","Email","Diego","P2","No","ORT",2016-12-13,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR102","mine",1,1,"IR102","Help Desk","Hyde Park","Email","Diego","P2","No","ORT",2016-12-13,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR102","nearly",1,1,"IR102","Help Desk","Hyde Park","Email","Diego","P2","No","ORT",2016-12-13,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR102","one",1,1,"IR102","Help Desk","Hyde Park","Email","Diego","P2","No","ORT",2016-12-13,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR102","question",1,1,"IR102","Help Desk","Hyde Park","Email","Diego","P2","No","ORT",2016-12-13,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR102","resembles",1,1,"IR102","Help Desk","Hyde Park","Email","Diego","P2","No","ORT",2016-12-13,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR102","someone",1,1,"IR102","Help Desk","Hyde Park","Email","Diego","P2","No","ORT",2016-12-13,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR102","whenever",1,1,"IR102","Help Desk","Hyde Park","Email","Diego","P2","No","ORT",2016-12-13,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR103","another",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","anxiety",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","blames",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","criticisms",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","hates",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","hold",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","inside",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","need",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","opinion",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","particular",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","penetrate",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","people",2,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","racked",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","realize",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","see",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","similar",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","sort",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","souls",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","voice",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR103","will",1,1,"IR103","Help Desk","Hyde Park","Email","Emily","P3","No","NLB",2016-11-21,2016-11-22,2016-11-20,2016-11-19,2016-11-01
"IR104","face",1,1,"IR104","Retail Payments","Downtown","Tax Issue","Laura","P2","No","GWS",2017-01-07,2017-01-08,2017-01-01,2016-12-31,2017-01-01
"IR104","first",1,1,"IR104","Retail Payments","Downtown","Tax Issue","Laura","P2","No","GWS",2017-01-07,2017-01-08,2017-01-01,2016-12-31,2017-01-01
"IR104","keep",1,1,"IR104","Retail Payments","Downtown","Tax Issue","Laura","P2","No","GWS",2017-01-07,2017-01-08,2017-01-01,2016-12-31,2017-01-01
"IR104","know",1,1,"IR104","Retail Payments","Downtown","Tax Issue","Laura","P2","No","GWS",2017-01-07,2017-01-08,2017-01-01,2016-12-31,2017-01-01
"IR104","look",1,1,"IR104","Retail Payments","Downtown","Tax Issue","Laura","P2","No","GWS",2017-01-07,2017-01-08,2017-01-01,2016-12-31,2017-01-01
"IR104","rule",1,1,"IR104","Retail Payments","Downtown","Tax Issue","Laura","P2","No","GWS",2017-01-07,2017-01-08,2017-01-01,2016-12-31,2017-01-01
"IR104","second",1,1,"IR104","Retail Payments","Downtown","Tax Issue","Laura","P2","No","GWS",2017-01-07,2017-01-08,2017-01-01,2016-12-31,2017-01-01
"IR104","spirit",1,1,"IR104","Retail Payments","Downtown","Tax Issue","Laura","P2","No","GWS",2017-01-07,2017-01-08,2017-01-01,2016-12-31,2017-01-01
"IR104","things",1,1,"IR104","Retail Payments","Downtown","Tax Issue","Laura","P2","No","GWS",2017-01-07,2017-01-08,2017-01-01,2016-12-31,2017-01-01
"IR104","untroubled",1,1,"IR104","Retail Payments","Downtown","Tax Issue","Laura","P2","No","GWS",2017-01-07,2017-01-08,2017-01-01,2016-12-31,2017-01-01
"IR105","anger",1,1,"IR105","Help Desk","Sunset Valley","Permission Request","Bob","P3","No","MAD",2016-09-03,2016-09-05,2016-08-29,2016-08-28,2016-09-01
"IR105","causes",1,1,"IR105","Help Desk","Sunset Valley","Permission Request","Bob","P3","No","MAD",2016-09-03,2016-09-05,2016-08-29,2016-08-28,2016-09-01
"IR105","consequences",1,1,"IR105","Help Desk","Sunset Valley","Permission Request","Bob","P3","No","MAD",2016-09-03,2016-09-05,2016-08-29,2016-08-28,2016-09-01
"IR105","grievous",1,1,"IR105","Help Desk","Sunset Valley","Permission Request","Bob","P3","No","MAD",2016-09-03,2016-09-05,2016-08-29,2016-08-28,2016-09-01
"IR105","much",1,1,"IR105","Help Desk","Sunset Valley","Permission Request","Bob","P3","No","MAD",2016-09-03,2016-09-05,2016-08-29,2016-08-28,2016-09-01
"IR106","act",1,1,"IR106","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","MAV",2016-07-03,2016-07-04,2016-06-27,2016-07-03,2016-07-01
"IR106","death",1,1,"IR106","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","MAV",2016-07-03,2016-07-04,2016-06-27,2016-07-03,2016-07-01
"IR106","going",1,1,"IR106","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","MAV",2016-07-03,2016-07-04,2016-06-27,2016-07-03,2016-07-01
"IR106","good",1,1,"IR106","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","MAV",2016-07-03,2016-07-04,2016-06-27,2016-07-03,2016-07-01
"IR106","hangs",1,1,"IR106","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","MAV",2016-07-03,2016-07-04,2016-06-27,2016-07-03,2016-07-01
"IR106","live",2,1,"IR106","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","MAV",2016-07-03,2016-07-04,2016-06-27,2016-07-03,2016-07-01
"IR106","power",1,1,"IR106","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","MAV",2016-07-03,2016-07-04,2016-06-27,2016-07-03,2016-07-01
"IR106","ten",1,1,"IR106","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","MAV",2016-07-03,2016-07-04,2016-06-27,2016-07-03,2016-07-01
"IR106","thousand",1,1,"IR106","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","MAV",2016-07-03,2016-07-04,2016-06-27,2016-07-03,2016-07-01
"IR106","years",1,1,"IR106","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","MAV",2016-07-03,2016-07-04,2016-06-27,2016-07-03,2016-07-01
"IR107","begin",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","day",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","disloyalty",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","due",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","evil",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","good",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","ignorance",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","ill",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","ingratitude",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","insolence",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","interference",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","meeting",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","offenders",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","selfishness",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","shall",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","telling",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","today",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR107","will",1,1,"IR107","Retail Support","Sunset Valley","Other","Irvin","P3","No","WSP",2017-01-10,2017-01-19,2017-01-08,2017-01-07,2017-01-01
"IR108","always",2,1,"IR108","Retail Support","Lamar","Other","Hannah","P2","No","BRL",2016-07-10,2016-07-14,2016-07-04,2016-07-10,2016-07-01
"IR108","look",2,1,"IR108","Retail Support","Lamar","Other","Hannah","P2","No","BRL",2016-07-10,2016-07-14,2016-07-04,2016-07-10,2016-07-01
"IR108","source",1,1,"IR108","Retail Support","Lamar","Other","Hannah","P2","No","BRL",2016-07-10,2016-07-14,2016-07-04,2016-07-10,2016-07-01
"IR108","spring",1,1,"IR108","Retail Support","Lamar","Other","Hannah","P2","No","BRL",2016-07-10,2016-07-14,2016-07-04,2016-07-10,2016-07-01
"IR108","strength",1,1,"IR108","Retail Support","Lamar","Other","Hannah","P2","No","BRL",2016-07-10,2016-07-14,2016-07-04,2016-07-10,2016-07-01
"IR108","thou",1,1,"IR108","Retail Support","Lamar","Other","Hannah","P2","No","BRL",2016-07-10,2016-07-14,2016-07-04,2016-07-10,2016-07-01
"IR108","thyself",1,1,"IR108","Retail Support","Lamar","Other","Hannah","P2","No","BRL",2016-07-10,2016-07-14,2016-07-04,2016-07-10,2016-07-01
"IR108","well",1,1,"IR108","Retail Support","Lamar","Other","Hannah","P2","No","BRL",2016-07-10,2016-07-14,2016-07-04,2016-07-10,2016-07-01
"IR108","will",1,1,"IR108","Retail Support","Lamar","Other","Hannah","P2","No","BRL",2016-07-10,2016-07-14,2016-07-04,2016-07-10,2016-07-01
"IR108","wilt",1,1,"IR108","Retail Support","Lamar","Other","Hannah","P2","No","BRL",2016-07-10,2016-07-14,2016-07-04,2016-07-10,2016-07-01
"IR109","anything",1,1,"IR109","Retail Support","Lamar","Other","Frank","P3","No","ORT",2016-12-08,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR109","bear",1,1,"IR109","Retail Support","Lamar","Other","Frank","P3","No","ORT",2016-12-08,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR109","bitter",1,1,"IR109","Retail Support","Lamar","Other","Frank","P3","No","ORT",2016-12-08,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR109","feel",1,1,"IR109","Retail Support","Lamar","Other","Frank","P3","No","ORT",2016-12-08,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR109","fortune",1,1,"IR109","Retail Support","Lamar","Other","Frank","P3","No","ORT",2016-12-08,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR109","future",1,1,"IR109","Retail Support","Lamar","Other","Frank","P3","No","ORT",2016-12-08,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR109","good",1,1,"IR109","Retail Support","Lamar","Other","Frank","P3","No","ORT",2016-12-08,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR109","misfortune",1,1,"IR109","Retail Support","Lamar","Other","Frank","P3","No","ORT",2016-12-08,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR109","remember",1,1,"IR109","Retail Support","Lamar","Other","Frank","P3","No","ORT",2016-12-08,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR109","rule",1,1,"IR109","Retail Support","Lamar","Other","Frank","P3","No","ORT",2016-12-08,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR109","tempts",1,1,"IR109","Retail Support","Lamar","Other","Frank","P3","No","ORT",2016-12-08,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR109","worthily",1,1,"IR109","Retail Support","Lamar","Other","Frank","P3","No","ORT",2016-12-08,2016-12-09,2016-12-04,2016-12-03,2016-12-01
"IR110","gains",1,1,"IR110","Help Desk","Downtown","Desktop Support","Bob","P2","Yes","NLB",2016-10-28,2016-11-03,2016-10-24,2016-10-23,2016-10-01
"IR110","holy",1,1,"IR110","Help Desk","Downtown","Desktop Support","Bob","P2","Yes","NLB",2016-10-28,2016-11-03,2016-10-24,2016-10-23,2016-10-01
"IR110","just",1,1,"IR110","Help Desk","Downtown","Desktop Support","Bob","P2","Yes","NLB",2016-10-28,2016-11-03,2016-10-24,2016-10-23,2016-10-01
"IR110","look",1,1,"IR110","Help Desk","Downtown","Desktop Support","Bob","P2","Yes","NLB",2016-10-28,2016-11-03,2016-10-24,2016-10-23,2016-10-01
"IR110","make",1,1,"IR110","Help Desk","Downtown","Desktop Support","Bob","P2","Yes","NLB",2016-10-28,2016-11-03,2016-10-24,2016-10-23,2016-10-01
"IR110","much",1,1,"IR110","Help Desk","Downtown","Desktop Support","Bob","P2","Yes","NLB",2016-10-28,2016-11-03,2016-10-24,2016-10-23,2016-10-01
"IR110","neighbour",1,1,"IR110","Help Desk","Downtown","Desktop Support","Bob","P2","Yes","NLB",2016-10-28,2016-11-03,2016-10-24,2016-10-23,2016-10-01
"IR110","says",1,1,"IR110","Help Desk","Downtown","Desktop Support","Bob","P2","Yes","NLB",2016-10-28,2016-11-03,2016-10-24,2016-10-23,2016-10-01
"IR110","see",1,1,"IR110","Help Desk","Downtown","Desktop Support","Bob","P2","Yes","NLB",2016-10-28,2016-11-03,2016-10-24,2016-10-23,2016-10-01
"IR110","thinks",1,1,"IR110","Help Desk","Downtown","Desktop Support","Bob","P2","Yes","NLB",2016-10-28,2016-11-03,2016-10-24,2016-10-23,2016-10-01
"IR110","time",1,1,"IR110","Help Desk","Downtown","Desktop Support","Bob","P2","Yes","NLB",2016-10-28,2016-11-03,2016-10-24,2016-10-23,2016-10-01
"IR111","carrying",1,1,"IR111","Retail Payments","Downtown","Tax Issue","Kelly","P2","No","GWS",2016-12-14,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR111","corpse",1,1,"IR111","Retail Payments","Downtown","Tax Issue","Kelly","P2","No","GWS",2016-12-14,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR111","epictetus",1,1,"IR111","Retail Payments","Downtown","Tax Issue","Kelly","P2","No","GWS",2016-12-14,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR111","little",1,1,"IR111","Retail Payments","Downtown","Tax Issue","Kelly","P2","No","GWS",2016-12-14,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR111","say",1,1,"IR111","Retail Payments","Downtown","Tax Issue","Kelly","P2","No","GWS",2016-12-14,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR111","soul",1,1,"IR111","Retail Payments","Downtown","Tax Issue","Kelly","P2","No","GWS",2016-12-14,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR111","used",1,1,"IR111","Retail Payments","Downtown","Tax Issue","Kelly","P2","No","GWS",2016-12-14,2016-12-15,2016-12-11,2016-12-10,2016-12-01
"IR112","frozen",1,1,"IR112","Retail Payments","Hyde Park","Credit Card Issue","Joy","P4","No","MAD",2016-09-13,2016-09-15,2016-09-12,2016-09-11,2016-09-01
"IR112","lane",1,1,"IR112","Retail Payments","Hyde Park","Credit Card Issue","Joy","P4","No","MAD",2016-09-13,2016-09-15,2016-09-12,2016-09-11,2016-09-01
"IR112","loading",1,1,"IR112","Retail Payments","Hyde Park","Credit Card Issue","Joy","P4","No","MAD",2016-09-13,2016-09-15,2016-09-12,2016-09-11,2016-09-01
"IR112","r10",1,1,"IR112","Retail Payments","Hyde Park","Credit Card Issue","Joy","P4","No","MAD",2016-09-13,2016-09-15,2016-09-12,2016-09-11,2016-09-01
"IR112","screen",1,1,"IR112","Retail Payments","Hyde Park","Credit Card Issue","Joy","P4","No","MAD",2016-09-13,2016-09-15,2016-09-12,2016-09-11,2016-09-01
"IR112","stuck",1,1,"IR112","Retail Payments","Hyde Park","Credit Card Issue","Joy","P4","No","MAD",2016-09-13,2016-09-15,2016-09-12,2016-09-11,2016-09-01
"IR113","cash",1,1,"IR113","Help Desk","Hyde Park","Permission Request","Bob","P4","No","MAV",2016-06-21,2016-06-21,2016-06-20,2016-06-19,2016-06-01
"IR113","register",1,1,"IR113","Help Desk","Hyde Park","Permission Request","Bob","P4","No","MAV",2016-06-21,2016-06-21,2016-06-20,2016-06-19,2016-06-01
"IR113","working",1,1,"IR113","Help Desk","Hyde Park","Permission Request","Bob","P4","No","MAV",2016-06-21,2016-06-21,2016-06-20,2016-06-19,2016-06-01
"IR114","lane",2,1,"IR114","Help Desk","Downtown","Desktop Support","Adam","P2","No","WSP",2017-02-06,2017-02-12,2017-02-05,2017-02-04,2017-02-01
"IR114","thingerjig",1,1,"IR114","Help Desk","Downtown","Desktop Support","Adam","P2","No","WSP",2017-02-06,2017-02-12,2017-02-05,2017-02-04,2017-02-01
"IR114","won",1,1,"IR114","Help Desk","Downtown","Desktop Support","Adam","P2","No","WSP",2017-02-06,2017-02-12,2017-02-05,2017-02-04,2017-02-01
"IR115","apple",1,1,"IR115","Retail Payments","Wells Branch","Tax Issue","Laura","P3","No","BRL",2017-02-21,2017-02-26,2017-02-19,2017-02-18,2017-02-01
"IR115","pay",1,1,"IR115","Retail Payments","Wells Branch","Tax Issue","Laura","P3","No","BRL",2017-02-21,2017-02-26,2017-02-19,2017-02-18,2017-02-01
"IR115","working",1,1,"IR115","Retail Payments","Wells Branch","Tax Issue","Laura","P3","No","BRL",2017-02-21,2017-02-26,2017-02-19,2017-02-18,2017-02-01
"IR116","accept",1,1,"IR116","Retail Payments","Lamar","Tax Issue","Laura","P2","No","ORT",2017-01-14,2017-01-17,2017-01-08,2017-01-07,2017-01-01
"IR116","apple",1,1,"IR116","Retail Payments","Lamar","Tax Issue","Laura","P2","No","ORT",2017-01-14,2017-01-17,2017-01-08,2017-01-07,2017-01-01
"IR116","card",1,1,"IR116","Retail Payments","Lamar","Tax Issue","Laura","P2","No","ORT",2017-01-14,2017-01-17,2017-01-08,2017-01-07,2017-01-01
"IR116","credit",1,1,"IR116","Retail Payments","Lamar","Tax Issue","Laura","P2","No","ORT",2017-01-14,2017-01-17,2017-01-08,2017-01-07,2017-01-01
"IR116","pay",1,1,"IR116","Retail Payments","Lamar","Tax Issue","Laura","P2","No","ORT",2017-01-14,2017-01-17,2017-01-08,2017-01-07,2017-01-01
"IR116","register",1,1,"IR116","Retail Payments","Lamar","Tax Issue","Laura","P2","No","ORT",2017-01-14,2017-01-17,2017-01-08,2017-01-07,2017-01-01
"IR116","won",1,1,"IR116","Retail Payments","Lamar","Tax Issue","Laura","P2","No","ORT",2017-01-14,2017-01-17,2017-01-08,2017-01-07,2017-01-01
"IR117","coupon",1,1,"IR117","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","NLB",2017-01-13,2017-01-17,2017-01-08,2017-01-07,2017-01-01
"IR117","freezing",1,1,"IR117","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","NLB",2017-01-13,2017-01-17,2017-01-08,2017-01-07,2017-01-01
"IR117","keeps",1,1,"IR117","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","NLB",2017-01-13,2017-01-17,2017-01-08,2017-01-07,2017-01-01
"IR117","lane",1,1,"IR117","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","NLB",2017-01-13,2017-01-17,2017-01-08,2017-01-07,2017-01-01
"IR117","try",1,1,"IR117","Retail Payments","Wells Branch","Tax Issue","Kelly","P3","No","NLB",2017-01-13,2017-01-17,2017-01-08,2017-01-07,2017-01-01
